_id,tweet_id,tweet_date,nbr_likes,nbr_retweets,nbr_caracters,author_id,text,comments,cleaned_text,mentions
676c0ea02f5f228a4c23757b,1871579057378529305,2024-12-24 15:29:54+00:00,0,0,122,1318860878545080320,@Borro87Borro @Laty92 @Le360fr @OrangeMaroc @Maroc_Telecom @inwi Es ce que j'ai parler de Dakhla ? https://t.co/zA9OZrRmrK,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", borro87borro laty92 le360fr orangemaroc maroc_telecom inwi es ce que j ai parler de dakhla ,"['@Borro87Borro', '@Laty92', '@Le360fr', '@OrangeMaroc', '@Maroc_Telecom', '@inwi']"
676c0eba2f5f228a4c23757c,1871575090527408181,2024-12-24 15:14:08+00:00,1,0,347,1318860878545080320,"@Laty92 @Le360fr @OrangeMaroc @Maroc_Telecom @inwi Même en France y'a des villages qui n'ont même pas la 4G, mais vu que tu connais rien à la technologie je vais t'expliquer, les relais téléphoniques 4G s'étendent entre 10 et 25km environ, donc faut arrêter de chouiner pour vous en foutre un partout pour pas être rentable https://t.co/98a5jSkkEV","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", laty92 le360fr orangemaroc maroc_telecom inwi même en france y a des villages qui n ont même pas la 4g mais vu que tu connais rien à la technologie je vais t expliquer les relais téléphoniques 4g s étendent entre 10 et 25km environ donc faut arrêter de chouiner pour vous en foutre un partout pour pas être rentable ,"['@Laty92', '@Le360fr', '@OrangeMaroc', '@Maroc_Telecom', '@inwi']"
676c0ed42f5f228a4c23757d,1871574458034758018,2024-12-24 15:11:37+00:00,0,0,109,48163847,"@Le360fr @AnrtPage @Maroc_Telecom @OrangeMaroc @inwi Article publié en novembre 2021

https://t.co/NggTj69Fxf","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", le360fr anrtpage maroc_telecom orangemaroc inwi article publié en novembre 2021 ,"['@Le360fr', '@AnrtPage', '@Maroc_Telecom', '@OrangeMaroc', '@inwi']"
676c2792d74308ad684a96cf,1871638930141159564,2024-12-24 19:27:48+00:00,0,0,151,1716783145549283328,@MarcySinnz Awdeee ga3 l internet dyal Africa rah sucks but I think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", marcysinnz awdeee ga3 l internet dyal africa rah sucks but i think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,['@MarcySinnz']
676c2797d74308ad684a96d0,1870190369645760991,2024-12-20 19:31:45+00:00,2,0,187,3337427565,"@Astrylass @FRMFXtra L'internet par satellite a un ping assez conséquent, fonce chez orange si c'est dispo dans ta zone c'est la jour et la nuit comparé au tocard de maroc telecom et Inwi","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", astrylass frmfxtra l internet par satellite a un ping assez conséquent fonce chez orange si c est dispo dans ta zone c est la jour et la nuit comparé au tocard de maroc telecom et inwi,"['@Astrylass', '@FRMFXtra']"
676c279dd74308ad684a96d1,1869653924711399878,2024-12-19 08:00:06+00:00,0,0,182,137982627,"Dans le cadre de son engagement citoyen, inwi, l'opérateur téléphonique mobile, fixe et internet au Maroc, a mis en place une grande opération de don du sang. https://t.co/4OweXndm55","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",dans le cadre de son engagement citoyen inwi l opérateur téléphonique mobile fixe et internet au maroc a mis en place une grande opération de don du sang ,[]
676c2b27d74308ad684a96d2,1871638930141159564,2024-12-24 19:27:48+00:00,0,0,151,1716783145549283328,@MarcySinnz Awdeee ga3 l internet dyal Africa rah sucks but I think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", marcysinnz awdeee ga3 l internet dyal africa rah sucks but i think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,['@MarcySinnz']
676c2b2dd74308ad684a96d3,1870190369645760991,2024-12-20 19:31:45+00:00,2,0,187,3337427565,"@Astrylass @FRMFXtra L'internet par satellite a un ping assez conséquent, fonce chez orange si c'est dispo dans ta zone c'est la jour et la nuit comparé au tocard de maroc telecom et Inwi","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", astrylass frmfxtra l internet par satellite a un ping assez conséquent fonce chez orange si c est dispo dans ta zone c est la jour et la nuit comparé au tocard de maroc telecom et inwi,"['@Astrylass', '@FRMFXtra']"
676c2b32d74308ad684a96d4,1869653924711399878,2024-12-19 08:00:06+00:00,0,0,182,137982627,"Dans le cadre de son engagement citoyen, inwi, l'opérateur téléphonique mobile, fixe et internet au Maroc, a mis en place une grande opération de don du sang. https://t.co/4OweXndm55","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",dans le cadre de son engagement citoyen inwi l opérateur téléphonique mobile fixe et internet au maroc a mis en place une grande opération de don du sang ,[]
676c2ebdd74308ad684a96d5,1871638930141159564,2024-12-24 19:27:48+00:00,0,0,151,1716783145549283328,@MarcySinnz Awdeee ga3 l internet dyal Africa rah sucks but I think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", marcysinnz awdeee ga3 l internet dyal africa rah sucks but i think orange is better 8ir l5yba fiha ida jbtha l place fin ana 8ada t5dmliya kfs mn inwi,['@MarcySinnz']
676c2ec2d74308ad684a96d6,1870190369645760991,2024-12-20 19:31:45+00:00,2,0,187,3337427565,"@Astrylass @FRMFXtra L'internet par satellite a un ping assez conséquent, fonce chez orange si c'est dispo dans ta zone c'est la jour et la nuit comparé au tocard de maroc telecom et Inwi","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", astrylass frmfxtra l internet par satellite a un ping assez conséquent fonce chez orange si c est dispo dans ta zone c est la jour et la nuit comparé au tocard de maroc telecom et inwi,"['@Astrylass', '@FRMFXtra']"
676c2ec7d74308ad684a96d7,1869653924711399878,2024-12-19 08:00:06+00:00,0,0,182,137982627,"Dans le cadre de son engagement citoyen, inwi, l'opérateur téléphonique mobile, fixe et internet au Maroc, a mis en place une grande opération de don du sang. https://t.co/4OweXndm55","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",dans le cadre de son engagement citoyen inwi l opérateur téléphonique mobile fixe et internet au maroc a mis en place une grande opération de don du sang ,[]
676c3a02ac78d2fafaaf89fb,1871874355292156146,2024-12-25 11:03:18+00:00,1,0,149,116474371,"@Le360fr Et internet tres haut débit? Nass 3endhoum des 5Gb/s à des dérisoire, et Maroc telecom nous vend 200Mb/s à 1000.00DH https://t.co/lp4YHVCRYT","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", le360fr et internet tres haut débit nass 3endhoum des 5gb s à des dérisoire et maroc telecom nous vend 200mb s à 1000 00dh ,['@Le360fr']
676c3a08ac78d2fafaaf89fc,1871500411091493108,2024-12-24 10:17:23+00:00,1,0,120,230715415,"@Maroc_Telecom bonjour, comment puis-je récupérer les factures internet des 12 mois de l'année en cours (01/24 à 12/24)?","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", maroc_telecom bonjour comment puis je récupérer les factures internet des 12 mois de l année en cours 01 24 à 12 24 ,['@Maroc_Telecom']
676c3a0dac78d2fafaaf89fd,1870866481921032658,2024-12-22 16:18:22+00:00,0,0,175,1056350049914023936,"❤️ إلى @maroc_telecom

Maroc Telecom in المغرب: speed, performance, outages and user reviews
https://t.co/zZN99ucOjj

#fing #internet #MarocTelecom

via @fingapp @outagedetect","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", إلى maroc_telecom maroc telecom in المغرب speed performance outages and user reviews fing internet maroctelecom via fingapp outagedetect,"['@maroc_telecom', '@fingapp', '@outagedetect']"
676c3a12ac78d2fafaaf89fe,1870190369645760991,2024-12-20 19:31:45+00:00,2,0,187,3337427565,"@Astrylass @FRMFXtra L'internet par satellite a un ping assez conséquent, fonce chez orange si c'est dispo dans ta zone c'est la jour et la nuit comparé au tocard de maroc telecom et Inwi","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", astrylass frmfxtra l internet par satellite a un ping assez conséquent fonce chez orange si c est dispo dans ta zone c est la jour et la nuit comparé au tocard de maroc telecom et inwi,"['@Astrylass', '@FRMFXtra']"
67697ad7c6d7b9193a754d6f,1870905611535204637,2024-12-22 18:53:52+00:00,1,0,87,578003793,"@inwi @Maroc_Telecom @OrangMaroc e

Momkin tzido Microsoft teams f *6 ? 

Cordialement,","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", inwi maroc_telecom orangmaroc e momkin tzido microsoft teams f 6 cordialement ,"['@inwi', '@Maroc_Telecom', '@OrangMaroc']"
67697d4cc6d7b9193a754d74,1870585366513963320,2024-12-21 21:41:19+00:00,0,0,60,1824132577390661632,@Maroc_Telecom  bruh ur wifi is shit https://t.co/dWz29sIQRI,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", maroc_telecom bruh ur wifi is shit ,['@Maroc_Telecom']
67697d47c6d7b9193a754d73,1870779652274635053,2024-12-22 10:33:21+00:00,0,0,84,1824132577390661632,@Maroc_Telecom fix ur wifi why am paying for 12 mb getting 3 https://t.co/8J3KsnccLu,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", maroc_telecom fix ur wifi why am paying for 12 mb getting 3 ,['@Maroc_Telecom']
67697d41c6d7b9193a754d72,1870808660714422286,2024-12-22 12:28:37+00:00,5,0,209,1355957808928337924,"@mtwit75 Maroc Télécom a des dépassements de forfaits moins chers, c est l explication officiel du déplacement, et puis un billet pour le Maroc ce n est pas 30000 euros.. les parisiens ont fait des économies 😂","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", mtwit75 maroc télécom a des dépassements de forfaits moins chers c est l explication officiel du déplacement et puis un billet pour le maroc ce n est pas 30000 euros les parisiens ont fait des économies ,['@mtwit75']
67696003c6d7b9193a754d4b,1871084716511658236,2024-12-23 06:45:34+00:00,0,0,136,69290737,"Botola Pro D1 ""Inwi"" (15è journée): Victoire de la Renaissance de Berkane sur le Maghreb de Fès 2 à 0 #Afropages https://t.co/9QriF7TW7f","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",botola pro d1 inwi 15è journée victoire de la renaissance de berkane sur le maghreb de fès 2 à 0 afropages ,[]
676947c2c6d7b9193a754d28,1871136845213680048,2024-12-23 10:12:42+00:00,0,0,301,221215440,"🌟 L’AUSIM, acteur clé du numérique agricole !
Le 18 décembre à Agadir, lors de inwi entreprises, Saloua Chaaibi, VP de l’AUSIM, a partagé sa vision stratégique sur le thème:
 « La digitalisation du secteur agricole : un levier d’une croissance durable ».
#AUSIM #Digitalisation https://t.co/30PuqHjVbk","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", l ausim acteur clé du numérique agricole le 18 décembre à agadir lors de inwi entreprises saloua chaaibi vp de l ausim a partagé sa vision stratégique sur le thème la digitalisation du secteur agricole un levier d une croissance durable ausim digitalisation ,[]
676947c8c6d7b9193a754d29,1871136469433348178,2024-12-23 10:11:13+00:00,1,0,204,1849839193763012608,"مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي

Today's games in Week 15 of the Botola Pro Inwi

#FRMF #LNFP #BotolaProInwi #BOTOLAPRO #الدوري_المغربي 🇲🇦 #البطولة_الإحترافية https://t.co/4IxongPosQ","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي today s games in week 15 of the botola pro inwi frmf lnfp botolaproinwi botolapro الدوري_المغربي البطولة_الإحترافية ,[]
676948f9c6d7b9193a754d2a,1871128581604295036,2024-12-23 09:39:52+00:00,0,0,72,421365490,Si no bajo a Marruecos en los próximos dos meses me desactivan la Inwi 💔,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",si no bajo a marruecos en los próximos dos meses me desactivan la inwi ,[]
676948ffc6d7b9193a754d2b,1871087789657473094,2024-12-23 06:57:46+00:00,1,0,317,1640820734824964101,"@Paula_White LISTEN Baby?""Rahele YOU KEPT HER NO.7 HEAVENS VISION IN YOUR CLOSET FOR 23 YEARS KADOSH""HOLY"" NAKED CHAWING HER ALL OVER BEDROOM AND CAME PINNED CLOUDS SHIP TO PROVE AM KING DAVID SON LIKE Solomon?""r you Sol?""NO MRATHU WAWE NA JESUS CHRIST!""mrathu wa lfuno inwi!""YES ROMANS 9 HELL https://t.co/NCkfNvEpRj","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", paula_white listen baby rahele you kept her no 7 heavens vision in your closet for 23 years kadosh holy naked chawing her all over bedroom and came pinned clouds ship to prove am king david son like solomon r you sol no mrathu wawe na jesus christ mrathu wa lfuno inwi yes romans 9 hell ,['@Paula_White']
67694a31c6d7b9193a754d2c,1871084716511658236,2024-12-23 06:45:34+00:00,0,0,136,69290737,"Botola Pro D1 ""Inwi"" (15è journée): Victoire de la Renaissance de Berkane sur le Maghreb de Fès 2 à 0 #Afropages https://t.co/9QriF7TW7f","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",botola pro d1 inwi 15è journée victoire de la renaissance de berkane sur le maghreb de fès 2 à 0 afropages ,[]
67694a37c6d7b9193a754d2d,1871080247086768304,2024-12-23 06:27:48+00:00,0,0,242,1828773730153091072,"🟣 | ترتيب #الدوري_المغربي_القسم_الثاني 🇲🇦 - بعد الجولة 10
✅ | ترتيب الاندية
⚽️ | ترتيب الهدافين
🔢 | نتائج مباريات الجولة 10
⬅️ | جدول مباريات الجولة 11
 #البطولة_الاحترافية_إنوي2
##botolapro2_inwi 
#الجميع
Mundo Pelota https://t.co/k1xhFxuIoR","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", ترتيب الدوري_المغربي_القسم_الثاني بعد الجولة 10 ترتيب الاندية ترتيب الهدافين نتائج مباريات الجولة 10 جدول مباريات الجولة 11 البطولة_الاحترافية_إنوي2 botolapro2_inwi الجميع mundo pelota ,[]
67694a3cc6d7b9193a754d2e,1871068757327548841,2024-12-23 05:42:09+00:00,1,0,118,46372677,@Shimmypfarelo January muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou Lila uri December yo vhesa ṱhukhu,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", shimmypfarelo january muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou lila uri december yo vhesa ṱhukhu,['@Shimmypfarelo']
67694b6dc6d7b9193a754d2f,1871038544812359828,2024-12-23 03:42:05+00:00,2,0,39,715608592,"@Aremukundi Ndo livhuwa, na kha inwi ❤️","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", aremukundi ndo livhuwa na kha inwi ,['@Aremukundi']
67694b73c6d7b9193a754d30,1870985549504258556,2024-12-23 00:11:30+00:00,0,1,58,1566282313436119040,RT @cavatoi95: Les futurs Champions de la Botola inwi 🇲🇦🍊😌,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",rt cavatoi95 les futurs champions de la botola inwi ,['@cavatoi95']
67694ca5c6d7b9193a754d31,1870954809626382370,2024-12-22 22:09:21+00:00,4,1,67,1621206659489046528,Les futurs Champions de la Botola inwi 🇲🇦🍊😌 https://t.co/haElbKpUPE,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",les futurs champions de la botola inwi ,[]
67694f0ac6d7b9193a754d33,1871136845213680048,2024-12-23 10:12:42+00:00,0,0,301,221215440,"🌟 L’AUSIM, acteur clé du numérique agricole !
Le 18 décembre à Agadir, lors de inwi entreprises, Saloua Chaaibi, VP de l’AUSIM, a partagé sa vision stratégique sur le thème:
 « La digitalisation du secteur agricole : un levier d’une croissance durable ».
#AUSIM #Digitalisation https://t.co/30PuqHjVbk","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", l ausim acteur clé du numérique agricole le 18 décembre à agadir lors de inwi entreprises saloua chaaibi vp de l ausim a partagé sa vision stratégique sur le thème la digitalisation du secteur agricole un levier d une croissance durable ausim digitalisation ,[]
6769503cc6d7b9193a754d34,1871136469433348178,2024-12-23 10:11:13+00:00,1,0,204,1849839193763012608,"مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي

Today's games in Week 15 of the Botola Pro Inwi

#FRMF #LNFP #BotolaProInwi #BOTOLAPRO #الدوري_المغربي 🇲🇦 #البطولة_الإحترافية https://t.co/4IxongPosQ","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي today s games in week 15 of the botola pro inwi frmf lnfp botolaproinwi botolapro الدوري_المغربي البطولة_الإحترافية ,[]
67695041c6d7b9193a754d35,1871128581604295036,2024-12-23 09:39:52+00:00,0,0,72,421365490,Si no bajo a Marruecos en los próximos dos meses me desactivan la Inwi 💔,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",si no bajo a marruecos en los próximos dos meses me desactivan la inwi ,[]
67695172c6d7b9193a754d36,1871087789657473094,2024-12-23 06:57:46+00:00,1,0,317,1640820734824964101,"@Paula_White LISTEN Baby?""Rahele YOU KEPT HER NO.7 HEAVENS VISION IN YOUR CLOSET FOR 23 YEARS KADOSH""HOLY"" NAKED CHAWING HER ALL OVER BEDROOM AND CAME PINNED CLOUDS SHIP TO PROVE AM KING DAVID SON LIKE Solomon?""r you Sol?""NO MRATHU WAWE NA JESUS CHRIST!""mrathu wa lfuno inwi!""YES ROMANS 9 HELL https://t.co/NCkfNvEpRj","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", paula_white listen baby rahele you kept her no 7 heavens vision in your closet for 23 years kadosh holy naked chawing her all over bedroom and came pinned clouds ship to prove am king david son like solomon r you sol no mrathu wawe na jesus christ mrathu wa lfuno inwi yes romans 9 hell ,['@Paula_White']
67695178c6d7b9193a754d37,1871084716511658236,2024-12-23 06:45:34+00:00,0,0,136,69290737,"Botola Pro D1 ""Inwi"" (15è journée): Victoire de la Renaissance de Berkane sur le Maghreb de Fès 2 à 0 #Afropages https://t.co/9QriF7TW7f","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",botola pro d1 inwi 15è journée victoire de la renaissance de berkane sur le maghreb de fès 2 à 0 afropages ,[]
6769517ec6d7b9193a754d38,1871080247086768304,2024-12-23 06:27:48+00:00,0,0,242,1828773730153091072,"🟣 | ترتيب #الدوري_المغربي_القسم_الثاني 🇲🇦 - بعد الجولة 10
✅ | ترتيب الاندية
⚽️ | ترتيب الهدافين
🔢 | نتائج مباريات الجولة 10
⬅️ | جدول مباريات الجولة 11
 #البطولة_الاحترافية_إنوي2
##botolapro2_inwi 
#الجميع
Mundo Pelota https://t.co/k1xhFxuIoR","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", ترتيب الدوري_المغربي_القسم_الثاني بعد الجولة 10 ترتيب الاندية ترتيب الهدافين نتائج مباريات الجولة 10 جدول مباريات الجولة 11 البطولة_الاحترافية_إنوي2 botolapro2_inwi الجميع mundo pelota ,[]
676952afc6d7b9193a754d39,1871068757327548841,2024-12-23 05:42:09+00:00,1,0,118,46372677,@Shimmypfarelo January muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou Lila uri December yo vhesa ṱhukhu,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", shimmypfarelo january muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou lila uri december yo vhesa ṱhukhu,['@Shimmypfarelo']
676c461aa1d9874c7300caa0,1871136845213680048,2024-12-23 10:12:42+00:00,0,0,301,221215440,"🌟 L’AUSIM, acteur clé du numérique agricole !
Le 18 décembre à Agadir, lors de inwi entreprises, Saloua Chaaibi, VP de l’AUSIM, a partagé sa vision stratégique sur le thème:
 « La digitalisation du secteur agricole : un levier d’une croissance durable ».
#AUSIM #Digitalisation https://t.co/30PuqHjVbk","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", l ausim acteur clé du numérique agricole le 18 décembre à agadir lors de inwi entreprises saloua chaaibi vp de l ausim a partagé sa vision stratégique sur le thème la digitalisation du secteur agricole un levier d une croissance durable ausim digitalisation ,[]
676c461aa1d9874c7300caa1,1871136469433348178,2024-12-23 10:11:13+00:00,1,0,204,1849839193763012608,"مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي

Today's games in Week 15 of the Botola Pro Inwi

#FRMF #LNFP #BotolaProInwi #BOTOLAPRO #الدوري_المغربي 🇲🇦 #البطولة_الإحترافية https://t.co/4IxongPosQ","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",مباراتي اليوم من الجولة 15 من البطولة الإحترافية إنوي today s games in week 15 of the botola pro inwi frmf lnfp botolaproinwi botolapro الدوري_المغربي البطولة_الإحترافية ,[]
676c461aa1d9874c7300caa2,1871128581604295036,2024-12-23 09:39:52+00:00,0,0,72,421365490,Si no bajo a Marruecos en los próximos dos meses me desactivan la Inwi 💔,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",si no bajo a marruecos en los próximos dos meses me desactivan la inwi ,[]
676c461aa1d9874c7300caa3,1871087789657473094,2024-12-23 06:57:46+00:00,1,0,317,1640820734824964101,"@Paula_White LISTEN Baby?""Rahele YOU KEPT HER NO.7 HEAVENS VISION IN YOUR CLOSET FOR 23 YEARS KADOSH""HOLY"" NAKED CHAWING HER ALL OVER BEDROOM AND CAME PINNED CLOUDS SHIP TO PROVE AM KING DAVID SON LIKE Solomon?""r you Sol?""NO MRATHU WAWE NA JESUS CHRIST!""mrathu wa lfuno inwi!""YES ROMANS 9 HELL https://t.co/NCkfNvEpRj","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", paula_white listen baby rahele you kept her no 7 heavens vision in your closet for 23 years kadosh holy naked chawing her all over bedroom and came pinned clouds ship to prove am king david son like solomon r you sol no mrathu wawe na jesus christ mrathu wa lfuno inwi yes romans 9 hell ,['@Paula_White']
676c461aa1d9874c7300caa4,1871084716511658236,2024-12-23 06:45:34+00:00,0,0,136,69290737,"Botola Pro D1 ""Inwi"" (15è journée): Victoire de la Renaissance de Berkane sur le Maghreb de Fès 2 à 0 #Afropages https://t.co/9QriF7TW7f","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",botola pro d1 inwi 15è journée victoire de la renaissance de berkane sur le maghreb de fès 2 à 0 afropages ,[]
676c461aa1d9874c7300caa5,1871080247086768304,2024-12-23 06:27:48+00:00,0,0,242,1828773730153091072,"🟣 | ترتيب #الدوري_المغربي_القسم_الثاني 🇲🇦 - بعد الجولة 10
✅ | ترتيب الاندية
⚽️ | ترتيب الهدافين
🔢 | نتائج مباريات الجولة 10
⬅️ | جدول مباريات الجولة 11
 #البطولة_الاحترافية_إنوي2
##botolapro2_inwi 
#الجميع
Mundo Pelota https://t.co/k1xhFxuIoR","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", ترتيب الدوري_المغربي_القسم_الثاني بعد الجولة 10 ترتيب الاندية ترتيب الهدافين نتائج مباريات الجولة 10 جدول مباريات الجولة 11 البطولة_الاحترافية_إنوي2 botolapro2_inwi الجميع mundo pelota ,[]
676c461aa1d9874c7300caa6,1871068757327548841,2024-12-23 05:42:09+00:00,1,0,118,46372677,@Shimmypfarelo January muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou Lila uri December yo vhesa ṱhukhu,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", shimmypfarelo january muthu hu ḓo vha hu inwi ni tshi ya leave vhanwe vha tshi khou lila uri december yo vhesa ṱhukhu,['@Shimmypfarelo']
676c461aa1d9874c7300caa7,1871038544812359828,2024-12-23 03:42:05+00:00,2,0,39,715608592,"@Aremukundi Ndo livhuwa, na kha inwi ❤️","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", aremukundi ndo livhuwa na kha inwi ,['@Aremukundi']
676c461aa1d9874c7300caa8,1870985549504258556,2024-12-23 00:11:30+00:00,0,1,58,1566282313436119040,RT @cavatoi95: Les futurs Champions de la Botola inwi 🇲🇦🍊😌,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",rt cavatoi95 les futurs champions de la botola inwi ,['@cavatoi95']
676c461aa1d9874c7300caa9,1870954809626382370,2024-12-22 22:09:21+00:00,4,1,67,1621206659489046528,Les futurs Champions de la Botola inwi 🇲🇦🍊😌 https://t.co/haElbKpUPE,"[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]",les futurs champions de la botola inwi ,[]
676c461aa1d9874c7300caaa,1871136845213680048,2024-12-23 10:12:42+00:00,0,0,301,221215440,"🌟 L’AUSIM, acteur clé du numérique agricole !
Le 18 décembre à Agadir, lors de inwi entreprises, Saloua Chaaibi, VP de l’AUSIM, a partagé sa vision stratégique sur le thème:
 « La digitalisation du secteur agricole : un levier d’une croissance durable ».
#AUSIM #Digitalisation https://t.co/30PuqHjVbk","[{'comment_order': 0, 'comment_date': None, 'comment_text': 'No comments available', 'comment_likes': 0}]", l ausim acteur clé du numérique agricole le 18 décembre à agadir lors de inwi entreprises saloua chaaibi vp de l ausim a partagé sa vision stratégique sur le thème la digitalisation du secteur agricole un levier d une croissance durable ausim digitalisation ,[]
